day,Acorn,file,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
2012-11-03,ACORN-E,block_14,10.455499999999999,13.644020833333334,51.108,2400,11.178868117274073,654.913,2.925
2012-11-04,ACORN-E,block_14,11.487000000000002,14.572979158333336,49.407000200000006,2400,10.829888484079714,699.5029996000001,4.051999999999999
2012-11-05,ACORN-E,block_14,12.168000000000003,15.430458337499998,52.012,2353,11.971623978680652,738.8760001999999,4.067
2012-11-06,ACORN-E,block_14,13.522500099999998,16.758473837101064,58.3570002,2352,12.971595649748705,802.7189994999999,3.6919999999999984
2012-11-07,ACORN-E,block_14,12.661999950000002,16.686924218794328,58.726000099999986,2399,13.044362371212994,800.8870008,3.9119999999999995
2012-11-08,ACORN-E,block_14,12.860500000000004,16.630645820833337,57.451000000000015,2353,12.622970652312794,796.3909994000002,3.4450000000000003
2012-11-09,ACORN-E,block_14,13.456500000000002,16.350149818528365,54.35400019999999,2399,13.089347165923234,784.7039998000001,3.192
2012-11-10,ACORN-E,block_14,11.68850005,14.677750014583335,53.43100000000001,2400,11.991387152126258,704.5320007,3.471000000000001
2012-11-11,ACORN-E,block_14,10.717000000000004,14.599041666666672,54.90500040000001,2400,11.8372091898423,700.7539999999999,3.516999999999999
2012-11-12,ACORN-E,block_14,11.856500050000001,15.455875025000001,56.1039996,2400,12.781528728583712,741.8820011999999,3.3759999999999994
2012-11-13,ACORN-E,block_14,11.019499999999999,15.00858332083333,59.8179999,2400,13.18693471224073,720.4119993999998,3.126999999999999
2012-11-14,ACORN-E,block_14,11.580999949999999,15.016812491666668,52.631999900000004,2400,11.629749627218942,720.8069996,3.636
2012-11-15,ACORN-E,block_14,12.0865,15.54743748541667,53.5919999,2400,12.579543047315148,746.2769993,3.608
2012-11-16,ACORN-E,block_14,11.221500100000002,15.45550355226064,57.232999699999986,2399,13.012523992669532,741.1940003000003,3.5549999999999997
2012-11-17,ACORN-E,block_14,10.892999949999997,14.722000657692307,55.33200019999999,2383,12.38197568066455,704.0370008,3.3160000000000003
2012-11-18,ACORN-E,block_14,11.376000000000005,15.679041662500001,56.61599999999999,2400,12.700685170211978,752.5939998,3.6209999999999996
2012-11-19,ACORN-E,block_14,10.67550005,15.421062481249997,57.787000000000006,2400,13.208217451703252,740.2109990999998,3.622
2012-11-20,ACORN-E,block_14,10.255000000000003,14.033020833333337,50.954999999999984,2400,11.992392494852517,673.585,3.2819999999999996
2012-11-21,ACORN-E,block_14,10.381999999999998,14.293979174999999,54.005000200000026,2400,11.906443814539287,686.1110004000002,3.1449999999999987
2012-11-22,ACORN-E,block_14,12.7205,15.995770841666662,54.5800001,2400,12.64540166102399,767.7970004,3.8959999999999995
2012-11-23,ACORN-E,block_14,11.161,15.291874997916665,55.86500019999999,2400,13.240745781558779,734.0099998999999,3.272
2012-11-24,ACORN-E,block_14,10.659999999999998,15.50493749583333,54.008999999999986,2400,12.9694658315997,744.2369998000003,3.662999999999999
2012-11-25,ACORN-E,block_14,11.235000000000001,16.469056555952378,58.822000100000025,2388,13.851467881376177,789.0950004000001,3.6359999999999997
